Original,TranslationFormula
"국립중앙박물관 1층 뮤지엄샵 앞","=GOOGLETRANSLATE(A1640, ""ko"", ""ja"")"
"그리스로마 별자리탐험대 6-8세 전용! 그리스로마 신화와 별자리를 한번에!","=GOOGLETRANSLATE(A1641, ""ko"", ""ja"")"
"해지고 걷는 달빛 속 아이와함께 창경궁 투어","=GOOGLETRANSLATE(A1642, ""ko"", ""ja"")"
"창경궁 홍화문 매표소 앞","=GOOGLETRANSLATE(A1643, ""ko"", ""ja"")"
"그리스로마 신화와 별자리를 한번에 알아보는 시간! - (8 -10세)","=GOOGLETRANSLATE(A1644, ""ko"", ""ja"")"
"고학년 전용! 그리스로마 신화와 세계사를 한번에 - 그리스로마전(11세이상)","=GOOGLETRANSLATE(A1645, ""ko"", ""ja"")"
"국립중앙박물관 삼국시대 초등저학년 ""Premium"" 역사탐험대 Season3","=GOOGLETRANSLATE(A1646, ""ko"", ""ja"")"
"국립고궁박물관에서 조선시대로 떠나는 역사 시간여행! | 조선의 궁궐과 왕실이야기","=GOOGLETRANSLATE(A1647, ""ko"", ""ja"")"
"국립고궁박물관 (경복궁역 5번출구에 위치) 내부 2층 스크린 앞","=GOOGLETRANSLATE(A1648, ""ko"", ""ja"")"
"경복궁 미취학 역사탐험대 - 세종대왕의 하루 따라가기 (6-8세)","=GOOGLETRANSLATE(A1649, ""ko"", ""ja"")"
"창경궁 조선역사기행(아이와 함께)","=GOOGLETRANSLATE(A1650, ""ko"", ""ja"")"
"창경궁 입장 후 다리(옥천교) 인근에서 담당강사와 통화 후 만남","=GOOGLETRANSLATE(A1651, ""ko"", ""ja"")"
"국립중앙박물관 선사시대 초등고학년 ""Premium"" 역사탐험대 Season3","=GOOGLETRANSLATE(A1652, ""ko"", ""ja"")"
"공쌤과 함께 만나요! 신라와 조선!!","=GOOGLETRANSLATE(A1653, ""ko"", ""ja"")"
"월정교 공영주차장","=GOOGLETRANSLATE(A1654, ""ko"", ""ja"")"
"경북 경주시 교동 153-5","=GOOGLETRANSLATE(A1655, ""ko"", ""ja"")"
"미취학 전용! 조선시대 보물찾기 역사탐험대 - 국립중앙박물관","=GOOGLETRANSLATE(A1656, ""ko"", ""ja"")"
"이슬람 미술 '찬란한 빛의 여정' 국립중앙박물관 도슨트 투어","=GOOGLETRANSLATE(A1657, ""ko"", ""ja"")"
"프리미엄 어린이 역사 체험 학습: 대릉원","=GOOGLETRANSLATE(A1658, ""ko"", ""ja"")"
"대릉원 주차장 앞 대릉원 정문","=GOOGLETRANSLATE(A1659, ""ko"", ""ja"")"
"미취학 전용! 대한민국 근현대사 보물찾기 역사탐험대 - 대한민국역사박물관","=GOOGLETRANSLATE(A1660, ""ko"", ""ja"")"
"대한민국역사박물관 1층 안내데스크 앞","=GOOGLETRANSLATE(A1661, ""ko"", ""ja"")"
"서울 종로구 세종대로 198","=GOOGLETRANSLATE(A1662, ""ko"", ""ja"")"
"창덕궁 ""Premium"" 초등 역사탐험대 Season 2 (8-13세)","=GOOGLETRANSLATE(A1663, ""ko"", ""ja"")"
"국립중앙박물관 도슨트 투어(초등 고학년~성인)","=GOOGLETRANSLATE(A1664, ""ko"", ""ja"")"
"국립중앙박물관 상설전시관","=GOOGLETRANSLATE(A1665, ""ko"", ""ja"")"
"초등 저학년 전용! 조선시대 보물찾기 역사탐험대 - 국립중앙박물관","=GOOGLETRANSLATE(A1666, ""ko"", ""ja"")"
"초등 고학년 전용! 조선시대 보물찾기 역사탐험대 - 국립중앙박물관","=GOOGLETRANSLATE(A1667, ""ko"", ""ja"")"
"초등 한국과학탐험대! 한국사 속 숨겨진 과학 기술을 찾아! - 국립과천과학관","=GOOGLETRANSLATE(A1668, ""ko"", ""ja"")"
"국립과천과학관","=GOOGLETRANSLATE(A1669, ""ko"", ""ja"")"
"경기도 과천시 상하벌로 110 (과천동)","=GOOGLETRANSLATE(A1670, ""ko"", ""ja"")"
"초등 저학년 전용! 대한민국 근현대사 보물찾기 역사탐험대 -대한민국역사박물관","=GOOGLETRANSLATE(A1671, ""ko"", ""ja"")"
"그리스로마 신화와 별자리를 한번에 알아보는 시간 in 국립중앙박물관","=GOOGLETRANSLATE(A1672, ""ko"", ""ja"")"
"이순신 탐험대, 초등 전용 - 나와 닮은 히어로 이순신을 만나러 가요","=GOOGLETRANSLATE(A1673, ""ko"", ""ja"")"
"10-13세 추천! 민주주의의 비밀을 밝혀라! 국회를 탐험해요 - 국회박물관","=GOOGLETRANSLATE(A1674, ""ko"", ""ja"")"
"국회박물관","=GOOGLETRANSLATE(A1675, ""ko"", ""ja"")"
"서울 영등포구 의사당대로 1","=GOOGLETRANSLATE(A1676, ""ko"", ""ja"")"
"저학년 전용! 고려시대 보물찾기 역사탐험대 - 국립중앙박물관","=GOOGLETRANSLATE(A1677, ""ko"", ""ja"")"
"국립중앙박물관 기념품점 앞","=GOOGLETRANSLATE(A1678, ""ko"", ""ja"")"
"이순신 탐험대, 미취학 전용 - 거북선을 타고 바다로 모험을 떠나요","=GOOGLETRANSLATE(A1679, ""ko"", ""ja"")"
"초등고학년 전용! 고려시대 보물찾기 역사탐험대 - 국립중앙박물관","=GOOGLETRANSLATE(A1680, ""ko"", ""ja"")"
"10-13세 추천! 일제강점기부터 민주화운동까지 - 서대문형무소역사관","=GOOGLETRANSLATE(A1681, ""ko"", ""ja"")"
"서대문형무소역사관 정문 앞","=GOOGLETRANSLATE(A1682, ""ko"", ""ja"")"
"미취학 수원화성 역사탐험대 - 수원화성 보고 나만의 성 설계하기 (6-8세)","=GOOGLETRANSLATE(A1683, ""ko"", ""ja"")"
"수원화성박물관 중앙 로비","=GOOGLETRANSLATE(A1684, ""ko"", ""ja"")"
"경기 수원시 팔달구 창룡대로 21","=GOOGLETRANSLATE(A1685, ""ko"", ""ja"")"
"겨울방학 특강, 국립중앙박물관 4회로 초등 저학년 한국사 흐름 완성!","=GOOGLETRANSLATE(A1686, ""ko"", ""ja"")"
"전쟁기념관/국립중앙박물관/대한민국역사박물관","=GOOGLETRANSLATE(A1687, ""ko"", ""ja"")"
"미취학 역사 4회 완성! 역사탐험대 - 국립중앙박물관 선사~조선시대까지","=GOOGLETRANSLATE(A1688, ""ko"", ""ja"")"
"6-8세 경제탐험대 화폐와 저금의 비밀을 배우는 서울 화폐박물관","=GOOGLETRANSLATE(A1689, ""ko"", ""ja"")"
"한국은행 화폐박물관","=GOOGLETRANSLATE(A1690, ""ko"", ""ja"")"
"서울 중구 남대문로 39","=GOOGLETRANSLATE(A1691, ""ko"", ""ja"")"
"서대문자연사박물관 초등 다윈 진화탐험대, 생물들의 진화한 모습을 조사하자!","=GOOGLETRANSLATE(A1692, ""ko"", ""ja"")"
"서대문자연사박물관 매표소 앞","=GOOGLETRANSLATE(A1693, ""ko"", ""ja"")"
"서울 서대문구 연희로32길 51","=GOOGLETRANSLATE(A1694, ""ko"", ""ja"")"
"초등 고학년 전용! 대한민국 근현대사 보물찾기 역사탐험대 -대한민국역사박물관","=GOOGLETRANSLATE(A1695, ""ko"", ""ja"")"
"대한민국역사박물관 1층 안내데스크 앞 집결","=GOOGLETRANSLATE(A1696, ""ko"", ""ja"")"
"8-10세 추천! 유관순부터 8.15광복까지 - 서대문형무소역사관","=GOOGLETRANSLATE(A1697, ""ko"", ""ja"")"
"서대문자연사박물관 미취학 공룡탐험대, 땅 속에 묻힌 공룡을 찾아라!","=GOOGLETRANSLATE(A1698, ""ko"", ""ja"")"
"8-10세 추천! 내가 만든 법안을 국회에 발의해 볼까요? - 국회박물관","=GOOGLETRANSLATE(A1699, ""ko"", ""ja"")"
"미취학 전용! 고려시대 보물찾기 역사탐험대 - 국립중앙박물관","=GOOGLETRANSLATE(A1700, ""ko"", ""ja"")"
"국립중앙박물관 앞","=GOOGLETRANSLATE(A1701, ""ko"", ""ja"")"
"작가탐험대 미취학! 나만의 책을 만들다 보면, 책의 흥미에 쏙쏙 빠져들어요","=GOOGLETRANSLATE(A1702, ""ko"", ""ja"")"
"송파책박물관","=GOOGLETRANSLATE(A1703, ""ko"", ""ja"")"
"서울 송파구 송파대로37길 77","=GOOGLETRANSLATE(A1704, ""ko"", ""ja"")"
"허준박물관 의학탐험대 미취학 전용! 밥이 왜 보약이 되는지 알아보러가요!","=GOOGLETRANSLATE(A1705, ""ko"", ""ja"")"
"허준 박물관","=GOOGLETRANSLATE(A1706, ""ko"", ""ja"")"
"서울 강서구 허준로 87","=GOOGLETRANSLATE(A1707, ""ko"", ""ja"")"
"구석기부터 조선까지! 초등 한국사탐험대! [국립춘천박물관]","=GOOGLETRANSLATE(A1708, ""ko"", ""ja"")"
"국립춘천박물관 안내데스크 앞","=GOOGLETRANSLATE(A1709, ""ko"", ""ja"")"
"강원 춘천시 우석로 70","=GOOGLETRANSLATE(A1710, ""ko"", ""ja"")"
"국립중앙박물관 도슨트 이슬람실 어린이 역사체험 투어 초등 세계사","=GOOGLETRANSLATE(A1711, ""ko"", ""ja"")"
"국립민속박물관 세시풍속 초등저학년 역사탐험대! 교과서 속 옛날 생활 이야기","=GOOGLETRANSLATE(A1712, ""ko"", ""ja"")"
"국립민속박물관 안내데스크 앞","=GOOGLETRANSLATE(A1713, ""ko"", ""ja"")"
"서울 종로구 삼청로 37","=GOOGLETRANSLATE(A1714, ""ko"", ""ja"")"
"국립중앙박물관 삼국시대 초등고학년 ""Premium"" 역사탐험대 Season3","=GOOGLETRANSLATE(A1715, ""ko"", ""ja"")"
"초등 수원화성 역사탐험대 - 수원화성 보고 나만의 성 설계하기 (8-13세)","=GOOGLETRANSLATE(A1716, ""ko"", ""ja"")"
"국립중앙박물관 선사시대 미취학 ""Premium"" 역사탐험대 Season3","=GOOGLETRANSLATE(A1717, ""ko"", ""ja"")"
"국립민속박물관 세시풍속 미취학 역사탐험대! 교과서 속 옛날 생활 이야기","=GOOGLETRANSLATE(A1718, ""ko"", ""ja"")"
"6-8세 추천! 엄마, 국회의원이 뭐에요? - 국회박물관","=GOOGLETRANSLATE(A1719, ""ko"", ""ja"")"
"작가탐험대 초등! 책속에 풍덩 빠져보고 나만의 글도 써보는 시간","=GOOGLETRANSLATE(A1720, ""ko"", ""ja"")"
"경복궁 역사탐험대 초등 ""Premium"" Season 2 (8-13세)","=GOOGLETRANSLATE(A1721, ""ko"", ""ja"")"
"서울 종로구 사직로 161 경복궁 매표소 앞","=GOOGLETRANSLATE(A1722, ""ko"", ""ja"")"
"덕수궁 ""Premium"" 미취학 역사탐험대! (6-8세)","=GOOGLETRANSLATE(A1723, ""ko"", ""ja"")"
"덕수궁 대한문 매표소 앞","=GOOGLETRANSLATE(A1724, ""ko"", ""ja"")"
"6-8세 추천! 대한독립만세! 우리도 함께 외쳐봐요! - 서대문형무소역사관","=GOOGLETRANSLATE(A1725, ""ko"", ""ja"")"
"창경궁 ""Premium"" 초등 역사투어! (8-13세)","=GOOGLETRANSLATE(A1726, ""ko"", ""ja"")"
"저학년 역사체험 국립중앙박물관 서화실 도슨트 with 한눈에 펼쳐보는 우리 명화 그림책","=GOOGLETRANSLATE(A1727, ""ko"", ""ja"")"
"덕수궁 ""Premium"" 초등 역사탐험대! (8-13세)","=GOOGLETRANSLATE(A1728, ""ko"", ""ja"")"
"창덕궁 ""Premium"" 미취학 역사탐험대 Season 2 (6-8세)","=GOOGLETRANSLATE(A1729, ""ko"", ""ja"")"
"서울 종로구 율곡로 99 창덕궁","=GOOGLETRANSLATE(A1730, ""ko"", ""ja"")"
"국립중앙박물관 원데이 도슨트 투어","=GOOGLETRANSLATE(A1731, ""ko"", ""ja"")"
"국립중앙박물관 1층 로비 스크린 앞","=GOOGLETRANSLATE(A1732, ""ko"", ""ja"")"
"국립중앙박물관 술술 풀리는 처음 한국사","=GOOGLETRANSLATE(A1733, ""ko"", ""ja"")"
"겨울방학 특강, 국립중앙박물관 4회로 초등 고학년 한국사 흐름 완성!","=GOOGLETRANSLATE(A1734, ""ko"", ""ja"")"
"국립민속박물관 세계유산 초등고학년 역사탐험대! 세계에서 인정받은 민속 문화","=GOOGLETRANSLATE(A1735, ""ko"", ""ja"")"
"창경궁 ""Premium"" 미취학 역사투어! (6-8세)","=GOOGLETRANSLATE(A1736, ""ko"", ""ja"")"
"돌도끼부터 화승총까지! 미취학 한국사탐험대 [국립춘천박물관]","=GOOGLETRANSLATE(A1737, ""ko"", ""ja"")"
"서울 대한민국임시정부기념관 투어 한국사 체험 학습","=GOOGLETRANSLATE(A1738, ""ko"", ""ja"")"
"원데이 댄스 배우기/K-POP&스트릿댄스 춤 맛집!!!","=GOOGLETRANSLATE(A1739, ""ko"", ""ja"")"
"서울 광진구 능동로 50 (자양동, 이튼타워리버2차) 상가 208호 무드킨댄스학원","=GOOGLETRANSLATE(A1740, ""ko"", ""ja"")"
"서울특별시 광진구 능동로 50","=GOOGLETRANSLATE(A1741, ""ko"", ""ja"")"
"조향사와 함께 섬유 향수/룸스프레이 만들기","=GOOGLETRANSLATE(A1742, ""ko"", ""ja"")"
"대구 중구 봉산문화길 95 (봉산동) 1층 markcollection","=GOOGLETRANSLATE(A1743, ""ko"", ""ja"")"
"대구광역시 중구 봉산문화길 95","=GOOGLETRANSLATE(A1744, ""ko"", ""ja"")"
"녹음하면서 배우자! 쉽고 편하게 배우는 보컬레슨!","=GOOGLETRANSLATE(A1745, ""ko"", ""ja"")"
"솜씨당 클래스","=GOOGLETRANSLATE(A1746, ""ko"", ""ja"")"
"경기도 고양시 덕양구 고양대로 1955 (동산동, 스타필드 고양)","=GOOGLETRANSLATE(A1747, ""ko"", ""ja"")"
"최상급 프랑스 향료로 나만의 향수 만들기 원데이클래스","=GOOGLETRANSLATE(A1748, ""ko"", ""ja"")"
"서울 용산구 한남동 723-26 비푸머스","=GOOGLETRANSLATE(A1749, ""ko"", ""ja"")"
"서울특별시 용산구 한남대로28가길 11","=GOOGLETRANSLATE(A1750, ""ko"", ""ja"")"
"샤로수길 순은 반지 만들기 원데이 클래스 이색 취미","=GOOGLETRANSLATE(A1751, ""ko"", ""ja"")"
"서울 관악구 봉천로 465 봉천동) 4층 제이디 라스(JD las","=GOOGLETRANSLATE(A1752, ""ko"", ""ja"")"
"서울특별시 관악구 봉천로 465","=GOOGLETRANSLATE(A1753, ""ko"", ""ja"")"
"우리만의 팔찌 만들기 (원데이 커플/우정 클래스)","=GOOGLETRANSLATE(A1754, ""ko"", ""ja"")"
"서울 강남구 강남대로110길 38 (역삼동) 1층 프랑꼬아트랩","=GOOGLETRANSLATE(A1755, ""ko"", ""ja"")"
"서울특별시 강남구 강남대로110길 38","=GOOGLETRANSLATE(A1756, ""ko"", ""ja"")"
"프라이빗 / 댄스 배우기 (개인,그룹,단체)","=GOOGLETRANSLATE(A1757, ""ko"", ""ja"")"
"꼼작 라떼아트 실습 클래스 - 예쁜 라떼하트 만들기","=GOOGLETRANSLATE(A1758, ""ko"", ""ja"")"
"서울 마포구 망원동 384-19 201호 그린나무공방","=GOOGLETRANSLATE(A1759, ""ko"", ""ja"")"
"서울특별시 마포구 동교로 57-4","=GOOGLETRANSLATE(A1760, ""ko"", ""ja"")"
"조향사와 함께 나만의 고체향수 만들기 클래스 15g","=GOOGLETRANSLATE(A1761, ""ko"", ""ja"")"
"원데이 음성(발성)검사 클래스","=GOOGLETRANSLATE(A1762, ""ko"", ""ja"")"
"서울 강남구 선릉로89길 7 (역삼동) 502, namstar vocal studio","=GOOGLETRANSLATE(A1763, ""ko"", ""ja"")"
"서울특별시 강남구 학동로 426","=GOOGLETRANSLATE(A1764, ""ko"", ""ja"")"
"조향사와 함께 디퓨저 만들기 클래스 이색 데이트","=GOOGLETRANSLATE(A1765, ""ko"", ""ja"")"
"석고방향제만들기 원데이 클래스150g(약3개완성)","=GOOGLETRANSLATE(A1766, ""ko"", ""ja"")"
"서울 강북구 삼양로 369 (수유동) 1층 리우공방","=GOOGLETRANSLATE(A1767, ""ko"", ""ja"")"
"서울특별시 강북구 삼양로 369","=GOOGLETRANSLATE(A1768, ""ko"", ""ja"")"
"건대-댄스/무용배우기 (프라이빗 1:1 / 그룹레슨 / 단체레슨)","=GOOGLETRANSLATE(A1769, ""ko"", ""ja"")"
"핸드빌드 클래스 _ 도자기 소주잔 세트 만들기","=GOOGLETRANSLATE(A1770, ""ko"", ""ja"")"
"서울 서대문구 연희동 410-29 1층 좌측 5h Studio","=GOOGLETRANSLATE(A1771, ""ko"", ""ja"")"
"서울특별시 서대문구 성산로 309-51","=GOOGLETRANSLATE(A1772, ""ko"", ""ja"")"
"송리단길 요가 원데이클래스","=GOOGLETRANSLATE(A1773, ""ko"", ""ja"")"
"서울 송파구 석촌호수로 284 (송파동, 현대레이크빌) 상가출입구 B1층 swaydance","=GOOGLETRANSLATE(A1774, ""ko"", ""ja"")"
"서울특별시 송파구 석촌호수로 284","=GOOGLETRANSLATE(A1775, ""ko"", ""ja"")"
"디저트접시 만들기 플레이트 핸드빌딩 원데이 클래스","=GOOGLETRANSLATE(A1776, ""ko"", ""ja"")"
"서울 동작구 양녕로29길 56 (상도동) 지하 1층","=GOOGLETRANSLATE(A1777, ""ko"", ""ja"")"
"서울특별시 동작구 양녕로29길 56","=GOOGLETRANSLATE(A1778, ""ko"", ""ja"")"
"도자기, 물레그릇 또는 오브제(물레2+소품2)","=GOOGLETRANSLATE(A1779, ""ko"", ""ja"")"
"최고의 장비로 분석을 통한 목소리의 문제점, 발성 해결!","=GOOGLETRANSLATE(A1780, ""ko"", ""ja"")"
"서울 강남구 선릉로89길 7 (역삼동) 5층 남스타 보컬 스튜디오","=GOOGLETRANSLATE(A1781, ""ko"", ""ja"")"
"서울특별시 강남구 선릉로89길 7","=GOOGLETRANSLATE(A1782, ""ko"", ""ja"")"
"취미성인발레 프라이빗 1:1 개인레슨","=GOOGLETRANSLATE(A1783, ""ko"", ""ja"")"
"서울 강남구 삼성동 64 2층 swaydance","=GOOGLETRANSLATE(A1784, ""ko"", ""ja"")"
"서울특별시 강남구 학동로82길 21","=GOOGLETRANSLATE(A1785, ""ko"", ""ja"")"
"나에게 맞는 커피로 마음 힐링 하기","=GOOGLETRANSLATE(A1786, ""ko"", ""ja"")"
"조향사와 함께 나만의캔들 만들기 클래스 160g","=GOOGLETRANSLATE(A1787, ""ko"", ""ja"")"
"입문자를 위한 아이패드 드로잉 원데이클래스","=GOOGLETRANSLATE(A1788, ""ko"", ""ja"")"
"서울 서초구 서초대로 356 (서초동, 서초지웰타워) 5층 드로잉클럽 스튜디오","=GOOGLETRANSLATE(A1789, ""ko"", ""ja"")"
"서울특별시 서초구 서초대로 356","=GOOGLETRANSLATE(A1790, ""ko"", ""ja"")"
"원목도마, 나만의 각인까지!","=GOOGLETRANSLATE(A1791, ""ko"", ""ja"")"
"서울 중랑구 용마산로 615 신내동, 정민빌딩) 1층(무료주차가능","=GOOGLETRANSLATE(A1792, ""ko"", ""ja"")"
"서울특별시 중랑구 용마산로 615","=GOOGLETRANSLATE(A1793, ""ko"", ""ja"")"
"탁상식물 만들기 1+1","=GOOGLETRANSLATE(A1794, ""ko"", ""ja"")"
"서울 마포구 마포대로 33 (도화동, 마포 한화 오벨리스크) 오피스텔 1804호","=GOOGLETRANSLATE(A1795, ""ko"", ""ja"")"
"서울특별시 마포구 마포대로 33","=GOOGLETRANSLATE(A1796, ""ko"", ""ja"")"
"무전력 우드스피커 만들기 원데이 클래스 / 1구 기본 + 가죽","=GOOGLETRANSLATE(A1797, ""ko"", ""ja"")"
"서울 성동구 왕십리로10길 5-6 (성수동1가) 1층 와플목공방","=GOOGLETRANSLATE(A1798, ""ko"", ""ja"")"
"서울특별시 성동구 왕십리로10길 5","=GOOGLETRANSLATE(A1799, ""ko"", ""ja"")"
"우드카빙 - 버터나이프, 나무숟가락을 깎아보자!","=GOOGLETRANSLATE(A1800, ""ko"", ""ja"")"
"장미? 국화? 말고 진짜 잘쓰는 플라워 케이크 만들기","=GOOGLETRANSLATE(A1801, ""ko"", ""ja"")"
"서울 은평구 연서로37가길 8-25 (불광동, 개나리어린이집) 새장골 어린이 공원에서 모입니다","=GOOGLETRANSLATE(A1802, ""ko"", ""ja"")"
"서울특별시 은평구 연서로37가길 8-25","=GOOGLETRANSLATE(A1803, ""ko"", ""ja"")"
"카페감성 인테리어 식물 중형화분 가드닝","=GOOGLETRANSLATE(A1804, ""ko"", ""ja"")"
"꼼작 핸드드립 커피 원데이 클래스","=GOOGLETRANSLATE(A1805, ""ko"", ""ja"")"
"현직 물리치료사와 함께하는 매트필라테스 소그룹 클래스","=GOOGLETRANSLATE(A1806, ""ko"", ""ja"")"
"도자기 체험 핸드페인딩 접시 또는 컵 만들기 원데이 클래스","=GOOGLETRANSLATE(A1807, ""ko"", ""ja"")"
"색소지 플레이트 만들기 원데이 클래스","=GOOGLETRANSLATE(A1808, ""ko"", ""ja"")"
"드로잉디퓨저 만들기 원데이클래스","=GOOGLETRANSLATE(A1809, ""ko"", ""ja"")"
"서울 강서구 마곡동 800-15 610호","=GOOGLETRANSLATE(A1810, ""ko"", ""ja"")"
"서울특별시 강서구 마곡중앙2로 35","=GOOGLETRANSLATE(A1811, ""ko"", ""ja"")"
"커플성격분석 에니어그램","=GOOGLETRANSLATE(A1812, ""ko"", ""ja"")"
"서울 강남구 밤고개로1길 10 (수서동, 수서현대벤쳐빌) 807호","=GOOGLETRANSLATE(A1813, ""ko"", ""ja"")"
"서울특별시 강남구 밤고개로1길 10","=GOOGLETRANSLATE(A1814, ""ko"", ""ja"")"
"내방의 작은바 칵테일캔들,딸기캔들만들기 원데이 클래스","=GOOGLETRANSLATE(A1815, ""ko"", ""ja"")"
"원데이 반려동물 목걸이 펫 클래스","=GOOGLETRANSLATE(A1816, ""ko"", ""ja"")"
"조향사와 함께 나만의 왁스타블렛 만들기 클래스","=GOOGLETRANSLATE(A1817, ""ko"", ""ja"")"
"손쉽게만드는 시나몬플라워캔들만들기","=GOOGLETRANSLATE(A1818, ""ko"", ""ja"")"
"무전력 우드스피커 만들기 원데이 클래스 / 1구 기본","=GOOGLETRANSLATE(A1819, ""ko"", ""ja"")"
"미니미 귀여운 선인장캔들만들기 2ea 원데이 클래스","=GOOGLETRANSLATE(A1820, ""ko"", ""ja"")"
"나만의 우드 타일 코스터 만들기","=GOOGLETRANSLATE(A1821, ""ko"", ""ja"")"
"목동 꽃으로 힐링하는 꽃집 카페","=GOOGLETRANSLATE(A1822, ""ko"", ""ja"")"
"서울 양천구 목동로11길 5 (신정동) 1층 카페화목토 제빈꽃","=GOOGLETRANSLATE(A1823, ""ko"", ""ja"")"
"서울특별시 양천구 목동로11길 5","=GOOGLETRANSLATE(A1824, ""ko"", ""ja"")"
"캔버스 아크릴화 원데이클래스","=GOOGLETRANSLATE(A1825, ""ko"", ""ja"")"
"서울 마포구 연남로 41 (연남동) 3층 아트스튜디오이젤","=GOOGLETRANSLATE(A1826, ""ko"", ""ja"")"
"서울특별시 마포구 연남로 41","=GOOGLETRANSLATE(A1827, ""ko"", ""ja"")"
"조향사와 함께 석고방향제 만들기 이색 클래스","=GOOGLETRANSLATE(A1828, ""ko"", ""ja"")"
"조향사와 함께 나만의 디퓨저 만들기 클래스200ml","=GOOGLETRANSLATE(A1829, ""ko"", ""ja"")"
"나만의 정원 다육이모듬식재","=GOOGLETRANSLATE(A1830, ""ko"", ""ja"")"
"케이크캔들 만들기(M) 원데이클래스","=GOOGLETRANSLATE(A1831, ""ko"", ""ja"")"
"조향사와 함께 나만의캔들 만들기 클래스 200g","=GOOGLETRANSLATE(A1832, ""ko"", ""ja"")"
"무전력 우드스피커 만들기 원데이 클래스 / 원형 1구","=GOOGLETRANSLATE(A1833, ""ko"", ""ja"")"
"무전력 우드스피커 만들기 원데이 클래스 / 2구 원목","=GOOGLETRANSLATE(A1834, ""ko"", ""ja"")"
"플랜트 레터랙 만들기","=GOOGLETRANSLATE(A1835, ""ko"", ""ja"")"
"서울 용산구 신흥로11나길 33 (용산동2가) 101호","=GOOGLETRANSLATE(A1836, ""ko"", ""ja"")"
"서울특별시 용산구 신흥로11나길 33","=GOOGLETRANSLATE(A1837, ""ko"", ""ja"")"
"도자기원데이클래스","=GOOGLETRANSLATE(A1838, ""ko"", ""ja"")"
"서울 강남구 논현로 332 역삼동, 계유빌딩","=GOOGLETRANSLATE(A1839, ""ko"", ""ja"")"
"서울특별시 강남구 논현로 332","=GOOGLETRANSLATE(A1840, ""ko"", ""ja"")"
"내 마음을 알고 싶어요(MMPI-2)","=GOOGLETRANSLATE(A1841, ""ko"", ""ja"")"
"소마틱 필라테스 Somatics 1:1 체험수업","=GOOGLETRANSLATE(A1842, ""ko"", ""ja"")"
"서울 강남구 삼성로119길 25 (삼성동) 3층","=GOOGLETRANSLATE(A1843, ""ko"", ""ja"")"
"서울특별시 강남구 삼성로119길 25","=GOOGLETRANSLATE(A1844, ""ko"", ""ja"")"
"공기정화식물을 품은 강아지 토피어리 만들기","=GOOGLETRANSLATE(A1845, ""ko"", ""ja"")"
"다이아몬드릴리","=GOOGLETRANSLATE(A1846, ""ko"", ""ja"")"
"서울특별시 강남구 선릉로 711 (논현동) 1층 다이아몬드릴리","=GOOGLETRANSLATE(A1847, ""ko"", ""ja"")"
"나만의 플라워캔들+곰돌이캔들 만들기 원데이 클래스","=GOOGLETRANSLATE(A1848, ""ko"", ""ja"")"
"무전력 우드스피커 만들기 원데이 클래스 / 2구 기본 + 가죽","=GOOGLETRANSLATE(A1849, ""ko"", ""ja"")"
"마크라메 월행어 만들기","=GOOGLETRANSLATE(A1850, ""ko"", ""ja"")"
"무전력 우드스피커 만들기 원데이 클래스 / 1구 원목","=GOOGLETRANSLATE(A1851, ""ko"", ""ja"")"
"무전력 우드스피커 만들기 원데이 클래스 / 2구 기본","=GOOGLETRANSLATE(A1852, ""ko"", ""ja"")"
"성동구 / 서울원데이[서울 성수] 무전력 우드스피커 만들기 원데이 클래스 / 1구 기본 + 가죽 (1)70,000원","=GOOGLETRANSLATE(A1853, ""ko"", ""ja"")"
"중랑구 / 서울원데이[서울 중랑] 우드카빙 - 버터나이프, 나무숟가락을 깎아보자!(1)60,000원","=GOOGLETRANSLATE(A1854, ""ko"", ""ja"")"
"은평구 / 서울원데이장미? 국화? 말고 진짜 잘쓰는 플라워 케이크 만들기(1)9%128,000원","=GOOGLETRANSLATE(A1855, ""ko"", ""ja"")"
"마포구 / 서울원데이[마포] 카페감성 인테리어 식물 중형화분 가드닝(1)33%53,000원","=GOOGLETRANSLATE(A1856, ""ko"", ""ja"")"
"마포구 / 서울원데이[서울/마포/망원/홍대] 꼼작 핸드드립 커피 원데이 클래스(1)60,000원","=GOOGLETRANSLATE(A1857, ""ko"", ""ja"")"
"송파구 / 서울원데이[잠실/송파] 현직 물리치료사와 함께하는 매트필라테스 소그룹 클래스(0)66%40,000원","=GOOGLETRANSLATE(A1858, ""ko"", ""ja"")"
"동작구 / 서울원데이[서울 동작] 도자기 체험 핸드페인딩 접시 또는 컵 만들기 원데이 클래스(0)22%35,000원","=GOOGLETRANSLATE(A1859, ""ko"", ""ja"")"
"동작구 / 서울원데이[서울 동작] 색소지 플레이트 만들기 원데이 클래스(0)25%60,000원","=GOOGLETRANSLATE(A1860, ""ko"", ""ja"")"
"강서구 / 서울원데이드로잉디퓨저 만들기 원데이클래스(0)40,000원","=GOOGLETRANSLATE(A1861, ""ko"", ""ja"")"
"강남구 / 서울원데이[강남]커플성격분석 에니어그램(0)16%100,000원","=GOOGLETRANSLATE(A1862, ""ko"", ""ja"")"
"강북구 / 서울원데이[서울 수유동] 내방의 작은바 칵테일캔들,딸기캔들만들기 원데이 클래스(10)40,000원","=GOOGLETRANSLATE(A1863, ""ko"", ""ja"")"
