Original,TranslationFormula
댕댕이 영양듬뿍 타르트 만들기,"=GOOGLETRANSLATE(A36, ""ko"", ""en"")"
원데이 거울 클래스,"=GOOGLETRANSLATE(A37, ""ko"", ""en"")"
"112,500원","=GOOGLETRANSLATE(A38, ""ko"", ""en"")"
터프팅 원데이 체험클래스,"=GOOGLETRANSLATE(A39, ""ko"", ""en"")"
제주도 · 제주시 · 이도2동,"=GOOGLETRANSLATE(A40, ""ko"", ""en"")"
제주도 제주시 이도2동,"=GOOGLETRANSLATE(A41, ""ko"", ""en"")"
"97,500원","=GOOGLETRANSLATE(A42, ""ko"", ""en"")"
"나만의 핸드메이드 소품, 스칸디아모스 리스/토피어리 원데이 클래스","=GOOGLETRANSLATE(A43, ""ko"", ""en"")"
사로움,"=GOOGLETRANSLATE(A44, ""ko"", ""en"")"
광주광역시 광산구 산월로41번길 30 꽃사로움,"=GOOGLETRANSLATE(A45, ""ko"", ""en"")"
"42,500원","=GOOGLETRANSLATE(A46, ""ko"", ""en"")"
누구나 그릴 수 있는 영화 일러스트,"=GOOGLETRANSLATE(A47, ""ko"", ""en"")"
비건 마들렌 클래스,"=GOOGLETRANSLATE(A48, ""ko"", ""en"")"
서울특별시 강서구 방화동 금낭화로,"=GOOGLETRANSLATE(A49, ""ko"", ""en"")"
양모펠트로 반려견키링 만들기,"=GOOGLETRANSLATE(A50, ""ko"", ""en"")"
시들지 않는 프리저브드플라워 유리돔,"=GOOGLETRANSLATE(A51, ""ko"", ""en"")"
부산광역시 수영구 남천1동 69-45 4층 금꽃바다,"=GOOGLETRANSLATE(A52, ""ko"", ""en"")"
테마플라워스튜디오 원데이클래스,"=GOOGLETRANSLATE(A53, ""ko"", ""en"")"
달콤쫀득 퓨전 떡케이크 원데이 클래스,"=GOOGLETRANSLATE(A54, ""ko"", ""en"")"
경기도 김포시 양촌읍 구래리 525-4 경기도 김포시 솔터로22 예미지 상가 232호,"=GOOGLETRANSLATE(A55, ""ko"", ""en"")"
풍성한 계절 꽃다발 만들기,"=GOOGLETRANSLATE(A56, ""ko"", ""en"")"
서울 · 금천구 · 시흥동,"=GOOGLETRANSLATE(A57, ""ko"", ""en"")"
서울 금천구 시흥동,"=GOOGLETRANSLATE(A58, ""ko"", ""en"")"
원목 독서대 원데이 클래스(초보자도 가능),"=GOOGLETRANSLATE(A59, ""ko"", ""en"")"
경기도 · 안성시 · 가사동,"=GOOGLETRANSLATE(A60, ""ko"", ""en"")"
경기도 안성시 가사동,"=GOOGLETRANSLATE(A61, ""ko"", ""en"")"
원목 트레이 클래스(초보자도 가능),"=GOOGLETRANSLATE(A62, ""ko"", ""en"")"
조물딱 점토처럼만지는거품입욕제 버블바 만들기,"=GOOGLETRANSLATE(A63, ""ko"", ""en"")"
탄산처럼 퍼지는 배쓰밤 목욕 입욕제만들기,"=GOOGLETRANSLATE(A64, ""ko"", ""en"")"
두피케어 천연샴푸바 만들기 7살~성인클래스,"=GOOGLETRANSLATE(A65, ""ko"", ""en"")"
누구나 쉽게 만드는 MP비누만들기체험,"=GOOGLETRANSLATE(A66, ""ko"", ""en"")"
"53,350원","=GOOGLETRANSLATE(A67, ""ko"", ""en"")"
키즈클래스-컵케이크 비누만들기,"=GOOGLETRANSLATE(A68, ""ko"", ""en"")"
조향공방 파팡드포피엠 50ml 디퓨저원데이클래스,"=GOOGLETRANSLATE(A69, ""ko"", ""en"")"
부산 사상구 가야대로 403,"=GOOGLETRANSLATE(A70, ""ko"", ""en"")"
분당 샤이닝룸 전사지 클래스,"=GOOGLETRANSLATE(A71, ""ko"", ""en"")"
좋은시간 보내시길 바랍니다.,"=GOOGLETRANSLATE(A72, ""ko"", ""en"")"
찾아가는 출강 라탄 원데이클래스,"=GOOGLETRANSLATE(A73, ""ko"", ""en"")"
88동 503호,"=GOOGLETRANSLATE(A74, ""ko"", ""en"")"
인천광역시 서구 청라커낼로 163 488동 503호,"=GOOGLETRANSLATE(A75, ""ko"", ""en"")"
천연으로 건강한 입욕제 만들기(사람용/반려동물용),"=GOOGLETRANSLATE(A76, ""ko"", ""en"")"
도마 원데이 클래스(초보자도 가능),"=GOOGLETRANSLATE(A77, ""ko"", ""en"")"
휴먼 컬러-큐비즘 자화상 그리기,"=GOOGLETRANSLATE(A78, ""ko"", ""en"")"
부산광역시 부산진구 전포동 305-14 복합문화공간 별일,"=GOOGLETRANSLATE(A79, ""ko"", ""en"")"
휴먼 컬러_색채 심리,"=GOOGLETRANSLATE(A80, ""ko"", ""en"")"
컬러라탄 티코스터 set 엮기,"=GOOGLETRANSLATE(A81, ""ko"", ""en"")"
치B상가 4층 402호,"=GOOGLETRANSLATE(A82, ""ko"", ""en"")"
부산광역시 수영구 남천동 광안해변로 122 비치B상가 4층 402호,"=GOOGLETRANSLATE(A83, ""ko"", ""en"")"
백드롭페인팅-원데이클래스,"=GOOGLETRANSLATE(A84, ""ko"", ""en"")"
경산 원데이클래스 스모어쿠키 2종,"=GOOGLETRANSLATE(A85, ""ko"", ""en"")"
마시멜로우의 쫀득함을 느낄 수 있는 스모어쿠키 2종 원데이클래스 안내🍪,"=GOOGLETRANSLATE(A86, ""ko"", ""en"")"
댕댕이들을 위한 수제 간식 원데이클래스,"=GOOGLETRANSLATE(A87, ""ko"", ""en"")"
층 오유에프,"=GOOGLETRANSLATE(A88, ""ko"", ""en"")"
경상북도 구미시 인의동 여헌로 63-1 1층 오유에프,"=GOOGLETRANSLATE(A89, ""ko"", ""en"")"
경산 강아지수제간식 알러지프리 오트밀쿠키,"=GOOGLETRANSLATE(A90, ""ko"", ""en"")"
나만의 가죽키링만들기,"=GOOGLETRANSLATE(A91, ""ko"", ""en"")"
세상에 하나 뿐인 나만의 도자기 만들기 원데이 클래스,"=GOOGLETRANSLATE(A92, ""ko"", ""en"")"
안나도예공감은 도예 과정인 핸드빌딩과 물레수업을 통해 흙을 접하여 도자기 예술의 감성을 스스로 경험하며 세상에 단 하나밖에 없는 나 그리고 우리만의 도자기를 만들어 봅니다 :),"=GOOGLETRANSLATE(A93, ""ko"", ""en"")"
기업인들의 피로를 풀어주고 몸과 마음의 여유를 가지는 기업강의,"=GOOGLETRANSLATE(A94, ""ko"", ""en"")"
크리스마스 감성 한스푼 넣은 비누 만들기(1kg),"=GOOGLETRANSLATE(A95, ""ko"", ""en"")"
경기도 · 양주시 · 고암길,"=GOOGLETRANSLATE(A96, ""ko"", ""en"")"
경기도 양주시 고암길,"=GOOGLETRANSLATE(A97, ""ko"", ""en"")"
"궁중 흑임자 꽃다식만들기, 별내별가람역4호선 3분거리, 어린이클라스","=GOOGLETRANSLATE(A98, ""ko"", ""en"")"
"꽃다식이외에도 육포다식, 화분다식, 오미자다식, 송화다식, 금박다식, 화분다식 등등을 가르쳐 드리는 수업으로 수강생이 적극적으로 참여하게 만드는 수업으로  구성되어 있어요~~.","=GOOGLETRANSLATE(A99, ""ko"", ""en"")"
맑은 하루를 만들어주는 플라워 테라피,"=GOOGLETRANSLATE(A100, ""ko"", ""en"")"
"궁중 흑임자 꽃다식만들기, 별내별가람역4호선 3분거리, 정규클라스","=GOOGLETRANSLATE(A101, ""ko"", ""en"")"
경산/대구 곰돌이 스모어쿠키,"=GOOGLETRANSLATE(A102, ""ko"", ""en"")"
바다테라리움 원데이 클래스,"=GOOGLETRANSLATE(A103, ""ko"", ""en"")"
부산광역시 수영구 민락동 181-139 민락수변로13 3층,"=GOOGLETRANSLATE(A104, ""ko"", ""en"")"
부산 수영구 민락수변로 11,"=GOOGLETRANSLATE(A105, ""ko"", ""en"")"
봄과여름사이 캠프닉에 어울리는 보자기클래스,"=GOOGLETRANSLATE(A106, ""ko"", ""en"")"
수업시간은 탄력적으로 조율후 확정됩니다. 신청후 문의주세요.,"=GOOGLETRANSLATE(A107, ""ko"", ""en"")"
"66,500원","=GOOGLETRANSLATE(A108, ""ko"", ""en"")"
오브제 캔들 원데이 클래스,"=GOOGLETRANSLATE(A109, ""ko"", ""en"")"
구지원동 101호,"=GOOGLETRANSLATE(A110, ""ko"", ""en"")"
경상남도 창원시 마산회원구 내서읍 중리공단로 65 연구지원동 101호,"=GOOGLETRANSLATE(A111, ""ko"", ""en"")"
나만의 오로라 소주잔(컵) 만들기,"=GOOGLETRANSLATE(A112, ""ko"", ""en"")"
광주광역시 광산구 장덕로39번길 10 1층 미다모은공방,"=GOOGLETRANSLATE(A113, ""ko"", ""en"")"
J-palette Atlier,"=GOOGLETRANSLATE(A114, ""ko"", ""en"")"
층 제이파레트,"=GOOGLETRANSLATE(A115, ""ko"", ""en"")"
부산광역시 금정구 장전동 금정로 11-1 1층 제이파레트,"=GOOGLETRANSLATE(A116, ""ko"", ""en"")"
"58,200원","=GOOGLETRANSLATE(A117, ""ko"", ""en"")"
나만의 천연비누 만들기(500g),"=GOOGLETRANSLATE(A118, ""ko"", ""en"")"
"여러분들도 힐링하고, 내 손으로 만든 좋은 비누로 선물하는 기쁨과 내 피부도 보습으로 꽈악 챙기는 즐거움을 만들어보세요:)","=GOOGLETRANSLATE(A119, ""ko"", ""en"")"
"48,500원","=GOOGLETRANSLATE(A120, ""ko"", ""en"")"
제로웨이스트 주방비누만들기(1kg),"=GOOGLETRANSLATE(A121, ""ko"", ""en"")"
해운대 터프팅공방,"=GOOGLETRANSLATE(A122, ""ko"", ""en"")"
부산광역시 해운대구 좌동 1479-1 웅진시네아트 7층 701-3호,"=GOOGLETRANSLATE(A123, ""ko"", ""en"")"
나만의천연비누만들기(1kg),"=GOOGLETRANSLATE(A124, ""ko"", ""en"")"
바리스타,"=GOOGLETRANSLATE(A125, ""ko"", ""en"")"
천연 향 가득한 스머지스틱 만들기 클래스,"=GOOGLETRANSLATE(A126, ""ko"", ""en"")"
서울특별시 영등포구 당산동4가 당산로 161-9 1층,"=GOOGLETRANSLATE(A127, ""ko"", ""en"")"
꽃차 입문 클래스,"=GOOGLETRANSLATE(A128, ""ko"", ""en"")"
"보자기아트, 10가지 다양하고 아름다운 실용 보자기 포장","=GOOGLETRANSLATE(A129, ""ko"", ""en"")"
"네이버지도에 미니스톱명지위브점 치시고 편의점보이면 아파트안으로 조금만 들어오시면 빨간어닝친 과일가게보이실거예요~
간판은 신우재래시장입니닷 ^^","=GOOGLETRANSLATE(A130, ""ko"", ""en"")"
"전통의 재해석, 실생활에 쓰이는 5가지 보자기 포장 클래스","=GOOGLETRANSLATE(A131, ""ko"", ""en"")"
"네이버지도에 미니스톱명지위브점 치시고 편의점보이면 아파트안으로 조금만 들어오시면 빨간어닝친 과일가게보이실거예요~
간판은 신우재래시장입니닷","=GOOGLETRANSLATE(A132, ""ko"", ""en"")"
강아지 수제간식 만들기 (후르츠링과 댕런볼),"=GOOGLETRANSLATE(A133, ""ko"", ""en"")"
"반려동물푸드지도사, 반려동물베이커리지도사 자격증 등을 보유하고 있으며, 월랑월랑 자체 개발 레시피로 만든 수제간식을 판매 및 지도하고 있습니다.","=GOOGLETRANSLATE(A134, ""ko"", ""en"")"
프랑스자수로 수놓는 손수건,"=GOOGLETRANSLATE(A135, ""ko"", ""en"")"
서울특별시 강남구 강남대로110길 38 1층,"=GOOGLETRANSLATE(A136, ""ko"", ""en"")"
최고급향료를 조합하여 나만의 향을 만드는 특별한 시간,"=GOOGLETRANSLATE(A137, ""ko"", ""en"")"
증편원데이클래스,"=GOOGLETRANSLATE(A138, ""ko"", ""en"")"
트로디오빌,"=GOOGLETRANSLATE(A139, ""ko"", ""en"")"
서울특별시 마포구 신공덕동 백범로 199 메트로디오빌,"=GOOGLETRANSLATE(A140, ""ko"", ""en"")"
마크라메 네트백 만들기_핸드메이드 가방 만들기,"=GOOGLETRANSLATE(A141, ""ko"", ""en"")"
주차시 연락 주세요:),"=GOOGLETRANSLATE(A142, ""ko"", ""en"")"
개성주악(우메기떡) 원데이클래스,"=GOOGLETRANSLATE(A143, ""ko"", ""en"")"
화과자 자격증 창업클래스,"=GOOGLETRANSLATE(A144, ""ko"", ""en"")"
내방의 작은 변화 감성 네온사인 만들기 원데이클래스,"=GOOGLETRANSLATE(A145, ""ko"", ""en"")"
업사이클링북바인딩,"=GOOGLETRANSLATE(A146, ""ko"", ""en"")"
부산광역시 사상구 주례동 167-13 2층,"=GOOGLETRANSLATE(A147, ""ko"", ""en"")"
좋은 재료로 직접 만드는 디저트 #제주베이킹클래스,"=GOOGLETRANSLATE(A148, ""ko"", ""en"")"
광양라탄공방 라움라탄 라탄자개모빌 만들기 원데이클래스,"=GOOGLETRANSLATE(A149, ""ko"", ""en"")"
전라남도 · 광양시 · 광장로,"=GOOGLETRANSLATE(A150, ""ko"", ""en"")"
전라남도 광양시 광장로,"=GOOGLETRANSLATE(A151, ""ko"", ""en"")"
광주아르헨티나탱고 원데이클래스,"=GOOGLETRANSLATE(A152, ""ko"", ""en"")"
층 광주리베르탱고,"=GOOGLETRANSLATE(A153, ""ko"", ""en"")"
광주광역시 북구 임동 중흥로 77 4층 광주리베르탱고,"=GOOGLETRANSLATE(A154, ""ko"", ""en"")"
봄꽃 컵케이크(설기케이크),"=GOOGLETRANSLATE(A155, ""ko"", ""en"")"
서울 · 영등포구 · 신길동,"=GOOGLETRANSLATE(A156, ""ko"", ""en"")"
서울 영등포구 신길동,"=GOOGLETRANSLATE(A157, ""ko"", ""en"")"
보자기클래스,"=GOOGLETRANSLATE(A158, ""ko"", ""en"")"
대구광역시 남구 대명동 현충로 40,"=GOOGLETRANSLATE(A159, ""ko"", ""en"")"
라탄 미니조명(건전지),"=GOOGLETRANSLATE(A160, ""ko"", ""en"")"
있도록 소수인원으로 클래스를 진행합니다,"=GOOGLETRANSLATE(A161, ""ko"", ""en"")"
1:1 영어초보를 위한 실무 비즈니스 영작: E-Mail Writing,"=GOOGLETRANSLATE(A162, ""ko"", ""en"")"
러스홈 건물 402호,"=GOOGLETRANSLATE(A163, ""ko"", ""en"")"
서울특별시 관악구 봉천동 인헌2길 9-3 플러스홈 건물 402호,"=GOOGLETRANSLATE(A164, ""ko"", ""en"")"
광주광역시 수채화 원데이클래스,"=GOOGLETRANSLATE(A165, ""ko"", ""en"")"
원하시는 이미지로 그림을 완성해가실 수 있는 클래스입니다.,"=GOOGLETRANSLATE(A166, ""ko"", ""en"")"
감성소품 라탄 원데이클래스,"=GOOGLETRANSLATE(A167, ""ko"", ""en"")"
이외에도 다양한 제품들이 궁금하시다면 블로그와 인스타그램을 참고해 주세요!,"=GOOGLETRANSLATE(A168, ""ko"", ""en"")"
광주광역시 오일파스텔 원데이클래스,"=GOOGLETRANSLATE(A169, ""ko"", ""en"")"
피크닉에 어울리는 보자기포장 원데이클래스,"=GOOGLETRANSLATE(A170, ""ko"", ""en"")"
활용도가 높고 쉽게 구할 수 있는 보자기로 마음을 담아 선물할 수 있어요,"=GOOGLETRANSLATE(A171, ""ko"", ""en"")"
자수 도안을 조금더 쉽게 그리는 방법,"=GOOGLETRANSLATE(A172, ""ko"", ""en"")"
부산광역시 부산진구 전포동 동성로 50,"=GOOGLETRANSLATE(A173, ""ko"", ""en"")"
꽃자수 원데이,"=GOOGLETRANSLATE(A174, ""ko"", ""en"")"
제주도 제주시 연동 삼무로1길 10,"=GOOGLETRANSLATE(A175, ""ko"", ""en"")"
가죽카드지갑 동전지갑 만들기,"=GOOGLETRANSLATE(A176, ""ko"", ""en"")"
울산광역시 중구 약사동 북부순환도로 746-1 2층,"=GOOGLETRANSLATE(A177, ""ko"", ""en"")"
울산광역시 중구 약사동 북부순환도로 746-1,"=GOOGLETRANSLATE(A178, ""ko"", ""en"")"
조약돌 가죽키링 만들기,"=GOOGLETRANSLATE(A179, ""ko"", ""en"")"
베지터블 가죽 키링만들기,"=GOOGLETRANSLATE(A180, ""ko"", ""en"")"
플라워 샵 마스터과정,"=GOOGLETRANSLATE(A181, ""ko"", ""en"")"
경상북도 경주시 황성동 황성로 35-3,"=GOOGLETRANSLATE(A182, ""ko"", ""en"")"
텀블러 가방만들기(양말목 공예),"=GOOGLETRANSLATE(A183, ""ko"", ""en"")"
서울특별시 마포구 망원동 월드컵로19길 23,"=GOOGLETRANSLATE(A184, ""ko"", ""en"")"
예측할 수 없는 즐거움 푸어링 아트,"=GOOGLETRANSLATE(A185, ""ko"", ""en"")"
팝아트 초상화 클래스 아크릴화 주1회 4주,"=GOOGLETRANSLATE(A186, ""ko"", ""en"")"
"서울특별시 강서구 마곡동 마곡서1로 146, 마곡엠밸리 201-1203호","=GOOGLETRANSLATE(A187, ""ko"", ""en"")"
라탄공예-자작나무 합판 바구니 만들기,"=GOOGLETRANSLATE(A188, ""ko"", ""en"")"
일스위트 617호,"=GOOGLETRANSLATE(A189, ""ko"", ""en"")"
부산광역시 남구 대연동 수영로 294 동일스위트 617호,"=GOOGLETRANSLATE(A190, ""ko"", ""en"")"
라탄 원데이 클래스/케인 소품 클래스/등공예사 자격증반,"=GOOGLETRANSLATE(A191, ""ko"", ""en"")"
부산광역시 남구 대연동 수영로 294,"=GOOGLETRANSLATE(A192, ""ko"", ""en"")"
부산 남구 수영로 294,"=GOOGLETRANSLATE(A193, ""ko"", ""en"")"
맘스 매직 원데이클래스,"=GOOGLETRANSLATE(A194, ""ko"", ""en"")"
서울특별시 서초구 방배동 방배천로18길 10 2층,"=GOOGLETRANSLATE(A195, ""ko"", ""en"")"
수채 일러스트 초상화,"=GOOGLETRANSLATE(A196, ""ko"", ""en"")"
부산광역시 중구 중앙동 대청로 138,"=GOOGLETRANSLATE(A197, ""ko"", ""en"")"
꽃을 이용한 나만의 소품 만들기 (인천),"=GOOGLETRANSLATE(A198, ""ko"", ""en"")"
인천광역시 계양구 작전동 도두리로 58 203호,"=GOOGLETRANSLATE(A199, ""ko"", ""en"")"
수채화 엽서 원데이클래스,"=GOOGLETRANSLATE(A200, ""ko"", ""en"")"
산순대돼지국밥건물 3층 302호 아무아트,"=GOOGLETRANSLATE(A201, ""ko"", ""en"")"
부산광역시 중구 중앙동 대청로 138 부산순대돼지국밥건물 3층 302호 아무아트,"=GOOGLETRANSLATE(A202, ""ko"", ""en"")"
위빙 벽장식 원데이클래스,"=GOOGLETRANSLATE(A203, ""ko"", ""en"")"
코팰리스 3층,"=GOOGLETRANSLATE(A204, ""ko"", ""en"")"
부산 강서구 명지국제2로28번길 34 에코팰리스 3층,"=GOOGLETRANSLATE(A205, ""ko"", ""en"")"
스터피아 터프팅 공방 원데이 클래스,"=GOOGLETRANSLATE(A206, ""ko"", ""en"")"
서울특별시 중랑구 묵동 중랑역로 178 지하,"=GOOGLETRANSLATE(A207, ""ko"", ""en"")"
"궁중 흑임자 꽃다식만들기, 별내별가람역4호선 3분거리, 원데이클라스","=GOOGLETRANSLATE(A208, ""ko"", ""en"")"
수제맥주 만들기,"=GOOGLETRANSLATE(A209, ""ko"", ""en"")"
서울특별시 중구 인현동1가 을지로20길 24-11,"=GOOGLETRANSLATE(A210, ""ko"", ""en"")"
도예클래스,"=GOOGLETRANSLATE(A211, ""ko"", ""en"")"
광주광역시 동구 계림동 중흥로 242 1층,"=GOOGLETRANSLATE(A212, ""ko"", ""en"")"
"누구나 할 수 있는 은공예로 반지, 목걸이 만들기","=GOOGLETRANSLATE(A213, ""ko"", ""en"")"
부산광역시 사하구 감천동 감내1로175번안길 34-1,"=GOOGLETRANSLATE(A214, ""ko"", ""en"")"
홈베이킹 원데이클래스,"=GOOGLETRANSLATE(A215, ""ko"", ""en"")"
부산광역시 북구 덕천동 만덕대로 164,"=GOOGLETRANSLATE(A216, ""ko"", ""en"")"
스킨스쿠버,"=GOOGLETRANSLATE(A217, ""ko"", ""en"")"
"서울특별시 서초구 서초동 강남대로 305, 725호","=GOOGLETRANSLATE(A218, ""ko"", ""en"")"
나만의 써지컬 팔찌만들기,"=GOOGLETRANSLATE(A219, ""ko"", ""en"")"
플라워클래스,"=GOOGLETRANSLATE(A220, ""ko"", ""en"")"
원하시는 작품을 고르시어 1:1로 수강가능하세요.,"=GOOGLETRANSLATE(A221, ""ko"", ""en"")"
자전거 청소도 OK! 입문용 자전거정비!,"=GOOGLETRANSLATE(A222, ""ko"", ""en"")"
경기도 군포시 금정동 당산로135번길 41,"=GOOGLETRANSLATE(A223, ""ko"", ""en"")"
물레로 만드는 한상 차림,"=GOOGLETRANSLATE(A224, ""ko"", ""en"")"
부산광역시 사하구 장림동 다대로300번길 42,"=GOOGLETRANSLATE(A225, ""ko"", ""en"")"
"기초 취미,심화,창업반","=GOOGLETRANSLATE(A226, ""ko"", ""en"")"
반짝반짝 워터쉐이커 만들기 (키링/그립톡 선택),"=GOOGLETRANSLATE(A227, ""ko"", ""en"")"
광주광역시 북구 용봉동 반룡로 20-2 2층,"=GOOGLETRANSLATE(A228, ""ko"", ""en"")"
건강한 몸과 마음의 움직임 요가 클래스,"=GOOGLETRANSLATE(A229, ""ko"", ""en"")"
층 뮤온요가&필라테스,"=GOOGLETRANSLATE(A230, ""ko"", ""en"")"
서울특별시 강북구 수유3동 도봉로 325 7층 뮤온요가&필라테스,"=GOOGLETRANSLATE(A231, ""ko"", ""en"")"
원예테라피,"=GOOGLETRANSLATE(A232, ""ko"", ""en"")"
서울특별시 관악구 신림동 난곡로26길 58,"=GOOGLETRANSLATE(A233, ""ko"", ""en"")"
광안리_ 2022년 호랑이띠 마크라메 벽장식만들기,"=GOOGLETRANSLATE(A234, ""ko"", ""en"")"
부산광역시 수영구 민락동 민락수변로 13,"=GOOGLETRANSLATE(A235, ""ko"", ""en"")"
플라워 떡케이크,"=GOOGLETRANSLATE(A236, ""ko"", ""en"")"
플라워 젤캔들 홀더+타블렛,"=GOOGLETRANSLATE(A237, ""ko"", ""en"")"
"49,900원","=GOOGLETRANSLATE(A238, ""ko"", ""en"")"
레진아트,"=GOOGLETRANSLATE(A239, ""ko"", ""en"")"
경기도 · 하남시 · 미사강변중앙로31번길15,"=GOOGLETRANSLATE(A240, ""ko"", ""en"")"
경기도 하남시 미사강변중앙로31번길15,"=GOOGLETRANSLATE(A241, ""ko"", ""en"")"
섬아뜰리에 야외 아트 클래스(원데이클래스 / 정규클래스),"=GOOGLETRANSLATE(A242, ""ko"", ""en"")"
부산광역시 강서구 천성동 천성로39번길 6-15,"=GOOGLETRANSLATE(A243, ""ko"", ""en"")"
귤림공방 뚜껑카드지갑 : 원데이클래스,"=GOOGLETRANSLATE(A244, ""ko"", ""en"")"
제주도 서귀포시 신효동 효돈로123번길 21-1,"=GOOGLETRANSLATE(A245, ""ko"", ""en"")"
스테인드글라스 스터디그룹,"=GOOGLETRANSLATE(A246, ""ko"", ""en"")"
올대디,"=GOOGLETRANSLATE(A247, ""ko"", ""en"")"
충청북도 청주시 흥덕구 증안로22번길 13-5 층 올대디,"=GOOGLETRANSLATE(A248, ""ko"", ""en"")"
제주 썬캐쳐만들기 원데이클래스,"=GOOGLETRANSLATE(A249, ""ko"", ""en"")"
제주시 공항근처 해안도로에 있는 도두마을에서 공방을 운영하고 있어요~,"=GOOGLETRANSLATE(A250, ""ko"", ""en"")"
솜솜청키백 만들기 (해운대 원데이클래스),"=GOOGLETRANSLATE(A251, ""ko"", ""en"")"
동아파트,"=GOOGLETRANSLATE(A252, ""ko"", ""en"")"
부산광역시 해운대구 우동 해운대해변로 85 경동아파트,"=GOOGLETRANSLATE(A253, ""ko"", ""en"")"
내가 만드는 댕댕이산책용품,"=GOOGLETRANSLATE(A254, ""ko"", ""en"")"
F 더넛츠컴퍼니X스튜디오G1,"=GOOGLETRANSLATE(A255, ""ko"", ""en"")"
부산광역시 수영구 광안동 광서로 30 2F 더넛츠컴퍼니X스튜디오G1,"=GOOGLETRANSLATE(A256, ""ko"", ""en"")"
예그리나 도예공방 물레 정규반,"=GOOGLETRANSLATE(A257, ""ko"", ""en"")"
"서울특별시 강동구 고덕동 동남로81길 54, 예그리나도예공방","=GOOGLETRANSLATE(A258, ""ko"", ""en"")"
영문캘리그라피 이탤릭체클래스(정규 클래스),"=GOOGLETRANSLATE(A259, ""ko"", ""en"")"
서울특별시 영등포구 당산동1가 영등포로27길 23-1 1층,"=GOOGLETRANSLATE(A260, ""ko"", ""en"")"
멍냥젤리 키링만들기 (키즈클래스가능),"=GOOGLETRANSLATE(A261, ""ko"", ""en"")"
광주광역시 북구 반룡로 20-2 2층,"=GOOGLETRANSLATE(A262, ""ko"", ""en"")"
광주광역시 북구 반룡로 20-2,"=GOOGLETRANSLATE(A263, ""ko"", ""en"")"
